index,innumcluster,overlaps,stretches,position,friction,middleCharge,otherCharge,otherparam,AnzahlLinks
1826,1,1.0,0.0,0.0,0.475,-14,-14,16,644
1834,1,1.0,0.0,0.0,0.475,-14,-10,16,644
1842,1,1.0,0.0,0.0,0.475,-14,-6,16,644
1850,1,1.0,0.0,0.0,0.475,-14,-2,16,644
1874,1,1.0,0.0,0.0,0.475,-10,-22,16,644
1882,1,1.0,0.0,0.0,0.475,-10,-18,16,644
1890,1,1.0,0.0,0.0,0.475,-10,-14,16,644
1898,1,1.0,0.0,0.0,0.475,-10,-10,16,644
1906,1,1.0,0.0,0.0,0.475,-10,-6,16,644
1914,1,1.0,0.0,0.0,0.475,-10,-2,16,644
1930,1,1.0,0.0,0.0,0.475,-6,-26,16,644
1946,1,1.0,0.0,0.0,0.475,-6,-18,16,644
1954,1,1.0,0.0,0.0,0.475,-6,-14,16,644
1962,1,1.0,0.0,0.0,0.475,-6,-10,16,644
1970,1,1.0,0.0,0.0,0.475,-6,-6,16,644
1978,1,1.0,0.0,0.0,0.475,-6,-2,16,644
1994,1,1.0,0.0,0.0,0.475,-2,-26,16,644
2010,1,1.0,0.0,0.0,0.475,-2,-18,16,644
2018,1,1.0,0.0,0.0,0.475,-2,-14,16,644
2026,1,1.0,0.0,0.0,0.475,-2,-10,16,644
2034,1,1.0,0.0,0.0,0.475,-2,-6,16,644
2042,1,1.0,0.0,0.0,0.475,-2,-2,16,644
2050,1,1.0,0.0,0.0,0.6,-30,-30,16,644
2058,1,1.0,0.0,0.0,0.6,-30,-26,16,644
2066,1,1.0,0.0,0.0,0.6,-30,-22,16,644
2074,1,1.0,0.0,0.0,0.6,-30,-18,16,644
2082,1,1.0,0.0,0.0,0.6,-30,-14,16,644
2090,1,1.0,0.0,0.0,0.6,-30,-10,16,644
2098,1,1.0,0.0,0.0,0.6,-30,-6,16,644
2106,1,1.0,0.0,0.0,0.6,-30,-2,16,644
2114,1,1.0,0.0,0.0,0.6,-26,-30,16,644
2122,1,1.0,0.0,0.0,0.6,-26,-26,16,644
2130,1,1.0,0.0,0.0,0.6,-26,-22,16,644
2138,1,1.0,0.0,0.0,0.6,-26,-18,16,644
2146,1,1.0,0.0,0.0,0.6,-26,-14,16,644
2154,1,1.0,0.0,0.0,0.6,-26,-10,16,644
2162,1,1.0,0.0,0.0,0.6,-26,-6,16,644
2170,1,1.0,0.0,0.0,0.6,-26,-2,16,644
2178,1,1.0,0.0,0.0,0.6,-22,-30,16,644
2186,1,1.0,0.0,0.0,0.6,-22,-26,16,644
2194,1,1.0,0.0,0.0,0.6,-22,-22,16,644
2202,1,1.0,0.0,0.0,0.6,-22,-18,16,644
2210,1,1.0,0.0,0.0,0.6,-22,-14,16,644
2218,1,1.0,0.0,0.0,0.6,-22,-10,16,644
2226,1,1.0,0.0,0.0,0.6,-22,-6,16,644
2234,1,1.0,0.0,0.0,0.6,-22,-2,16,644
2250,1,1.0,0.0,0.0,0.6,-18,-26,16,644
2258,1,1.0,0.0,0.0,0.6,-18,-22,16,644
2266,1,1.0,0.0,0.0,0.6,-18,-18,16,644
2274,1,1.0,0.0,0.0,0.6,-18,-14,16,644
2282,1,1.0,0.0,0.0,0.6,-18,-10,16,644
2290,1,1.0,0.0,0.0,0.6,-18,-6,16,644
2298,1,1.0,0.0,0.0,0.6,-18,-2,16,644
2314,1,1.0,0.0,0.0,0.6,-14,-26,16,644
2322,1,1.0,0.0,0.0,0.6,-14,-22,16,644
2330,1,1.0,0.0,0.0,0.6,-14,-18,16,644
2338,1,1.0,0.0,0.0,0.6,-14,-14,16,644
2346,1,1.0,0.0,0.0,0.6,-14,-10,16,644
2354,1,1.0,0.0,0.0,0.6,-14,-6,16,644
2362,1,1.0,0.0,0.0,0.6,-14,-2,16,644
2370,1,1.0,0.0,0.0,0.6,-10,-30,16,644
2378,1,1.0,0.0,0.0,0.6,-10,-26,16,644
2386,1,1.0,0.0,0.0,0.6,-10,-22,16,644
2394,1,1.0,0.0,0.0,0.6,-10,-18,16,644
2402,1,1.0,0.0,0.0,0.6,-10,-14,16,644
2410,1,1.0,0.0,0.0,0.6,-10,-10,16,644
2418,1,1.0,0.0,0.0,0.6,-10,-6,16,644
2426,1,1.0,0.0,0.0,0.6,-10,-2,16,644
2450,1,1.0,0.0,0.0,0.6,-6,-22,16,644
2466,1,1.0,0.0,0.0,0.6,-6,-14,16,644
2474,1,1.0,0.0,0.0,0.6,-6,-10,16,644
2482,1,1.0,0.0,0.0,0.6,-6,-6,16,644
2490,1,1.0,0.0,0.0,0.6,-6,-2,16,644
2506,1,1.0,0.0,0.0,0.6,-2,-26,16,644
2530,1,1.0,0.0,0.0,0.6,-2,-14,16,644
2538,1,1.0,0.0,0.0,0.6,-2,-10,16,644
2546,1,1.0,0.0,0.0,0.6,-2,-6,16,644
2554,1,1.0,0.0,0.0,0.6,-2,-2,16,644
2602,1,1.0,0.0,0.0,0.725,-30,-10,16,644
2610,1,1.0,0.0,0.0,0.725,-30,-6,16,644
2618,1,1.0,0.0,0.0,0.725,-30,-2,16,644
2658,1,1.0,0.0,0.0,0.725,-26,-14,16,644
2666,1,1.0,0.0,0.0,0.725,-26,-10,16,644
2674,1,1.0,0.0,0.0,0.725,-26,-6,16,644
2682,1,1.0,0.0,0.0,0.725,-26,-2,16,644
2738,1,1.0,0.0,0.0,0.725,-22,-6,16,644
2746,1,1.0,0.0,0.0,0.725,-22,-2,16,644
2770,1,1.0,0.0,0.0,0.725,-18,-22,16,644
2778,1,1.0,0.0,0.0,0.725,-18,-18,16,644
2786,1,1.0,0.0,0.0,0.725,-18,-14,16,644
2794,1,1.0,0.0,0.0,0.725,-18,-10,16,644
2802,1,1.0,0.0,0.0,0.725,-18,-6,16,644
2810,1,1.0,0.0,0.0,0.725,-18,-2,16,644
2858,1,1.0,0.0,0.0,0.725,-14,-10,16,644
2866,1,1.0,0.0,0.0,0.725,-14,-6,16,644
2874,1,1.0,0.0,0.0,0.725,-14,-2,16,644
2922,1,1.0,0.0,0.0,0.725,-10,-10,16,644
2930,1,1.0,0.0,0.0,0.725,-10,-6,16,644
2938,1,1.0,0.0,0.0,0.725,-10,-2,16,644
2962,1,1.0,0.0,0.0,0.725,-6,-22,16,644
2986,1,1.0,0.0,0.0,0.725,-6,-10,16,644
2994,1,1.0,0.0,0.0,0.725,-6,-6,16,644
3002,1,1.0,0.0,0.0,0.725,-6,-2,16,644
3042,1,1.0,0.0,0.0,0.725,-2,-14,16,644
3050,1,1.0,0.0,0.0,0.725,-2,-10,16,644
3058,1,1.0,0.0,0.0,0.725,-2,-6,16,644
3066,1,1.0,0.0,0.0,0.725,-2,-2,16,644
3130,1,1.0,0.0,0.0,0.85,-30,-2,16,644
3194,1,1.0,0.0,0.0,0.85,-26,-2,16,644
3234,1,1.0,0.0,0.0,0.85,-22,-14,16,644
3242,1,1.0,0.0,0.0,0.85,-22,-10,16,644
3258,1,1.0,0.0,0.0,0.85,-22,-2,16,644
3322,1,1.0,0.0,0.0,0.85,-18,-2,16,644
3378,1,1.0,0.0,0.0,0.85,-14,-6,16,644
3386,1,1.0,0.0,0.0,0.85,-14,-2,16,644
3442,1,1.0,0.0,0.0,0.85,-10,-6,16,644
3506,1,1.0,0.0,0.0,0.85,-6,-6,16,644
3514,1,1.0,0.0,0.0,0.85,-6,-2,16,644
3570,1,1.0,0.0,0.0,0.85,-2,-6,16,644
3578,1,1.0,0.0,0.0,0.85,-2,-2,16,644
3,2,1.73205080757,6.0,0.0,0.1,-30,-30,17,644
11,2,1.73205080757,5.65685424949,0.0,0.1,-30,-26,17,644
19,2,1.73205080757,5.29150262213,0.0,0.1,-30,-22,17,644
83,2,1.73205080757,4.89897948557,0.0,0.1,-26,-22,17,644
219,2,1.73205080757,8.94427191,0.0,0.1,-18,-18,17,644
419,2,1.73205080757,8.48528137424,0.0,0.1,-6,-14,17,644
483,2,1.73205080757,6.0,0.0,0.1,-2,-14,17,644
491,2,1.73205080757,5.29150262213,0.0,0.1,-2,-10,17,644
515,2,1.73205080757,6.78232998313,0.0,0.225,-30,-30,17,644
523,2,2.2360679775,5.09901951359,0.0,0.225,-30,-26,17,644
531,2,2.2360679775,5.09901951359,0.0,0.225,-30,-22,17,644
547,2,2.2360679775,6.32455532034,0.0,0.225,-30,-14,17,644
555,2,2.2360679775,5.65685424949,0.0,0.225,-30,-10,17,644
579,2,1.73205080757,5.47722557505,0.0,0.225,-26,-30,17,644
587,2,1.73205080757,7.21110255093,0.0,0.225,-26,-26,17,644
595,2,2.2360679775,5.09901951359,0.0,0.225,-26,-22,17,644
643,2,1.73205080757,5.09901951359,0.0,0.225,-22,-30,17,644
651,2,2.2360679775,5.09901951359,0.0,0.225,-22,-26,17,644
707,2,1.73205080757,5.09901951359,0.0,0.225,-18,-30,17,644
715,2,2.2360679775,5.09901951359,0.0,0.225,-18,-26,17,644
747,2,2.2360679775,6.63324958071,0.0,0.225,-18,-10,17,644
771,2,1.73205080757,5.09901951359,0.0,0.225,-14,-30,17,644
779,2,2.2360679775,5.09901951359,0.0,0.225,-14,-26,17,644
835,2,1.73205080757,5.09901951359,0.0,0.225,-10,-30,17,644
843,2,2.2360679775,5.09901951359,0.0,0.225,-10,-26,17,644
899,2,1.73205080757,4.69041575982,0.0,0.225,-6,-30,17,644
971,2,1.73205080757,6.63324958071,0.0,0.225,-2,-26,17,644
1051,2,1.73205080757,7.74596669241,0.0,0.35,-30,-18,17,644
1059,2,2.2360679775,6.92820323028,0.0,0.35,-30,-14,17,644
1067,2,2.2360679775,6.0,0.0,0.35,-30,-10,17,644
1075,2,2.2360679775,5.83095189485,0.0,0.35,-30,-6,17,644
1083,2,2.0,6.0,0.0,0.35,-30,-2,17,644
1115,2,1.73205080757,7.48331477355,0.0,0.35,-26,-18,17,644
1123,2,2.2360679775,6.48074069841,0.0,0.35,-26,-14,17,644
1131,2,2.2360679775,6.16441400297,0.0,0.35,-26,-10,17,644
1139,2,2.2360679775,6.0,0.0,0.35,-26,-6,17,644
1147,2,2.44948974278,6.0,0.0,0.35,-26,-2,17,644
1179,2,2.2360679775,7.07106781187,0.0,0.35,-22,-18,17,644
1187,2,2.2360679775,6.16441400297,0.0,0.35,-22,-14,17,644
1195,2,2.2360679775,6.0,0.0,0.35,-22,-10,17,644
1203,2,2.0,6.0,0.0,0.35,-22,-6,17,644
1211,2,2.44948974278,6.0,0.0,0.35,-22,-2,17,644
1235,2,1.73205080757,6.16441400297,0.0,0.35,-18,-22,17,644
1243,2,2.2360679775,6.0,0.0,0.35,-18,-18,17,644
1251,2,2.2360679775,5.47722557505,0.0,0.35,-18,-14,17,644
1259,2,2.2360679775,5.83095189485,0.0,0.35,-18,-10,17,644
1275,2,2.44948974278,6.0,0.0,0.35,-18,-2,17,644
1299,2,1.73205080757,6.92820323028,0.0,0.35,-14,-22,17,644
1307,2,2.2360679775,6.16441400297,0.0,0.35,-14,-18,17,644
1315,2,2.2360679775,6.0,0.0,0.35,-14,-14,17,644
1323,2,2.2360679775,6.0,0.0,0.35,-14,-10,17,644
1331,2,2.0,6.0,0.0,0.35,-14,-6,17,644
1339,2,2.44948974278,5.47722557505,0.0,0.35,-14,-2,17,644
1371,2,2.2360679775,6.16441400297,0.0,0.35,-10,-18,17,644
1379,2,2.2360679775,6.0,0.0,0.35,-10,-14,17,644
1387,2,2.2360679775,6.0,0.0,0.35,-10,-10,17,644
1395,2,2.0,5.83095189485,0.0,0.35,-10,-6,17,644
1403,2,2.44948974278,5.29150262213,0.0,0.35,-10,-2,17,644
1427,2,1.73205080757,7.21110255093,0.0,0.35,-6,-22,17,644
1435,2,2.2360679775,6.16441400297,0.0,0.35,-6,-18,17,644
1443,2,2.2360679775,6.0,0.0,0.35,-6,-14,17,644
1451,2,2.2360679775,5.83095189485,0.0,0.35,-6,-10,17,644
1459,2,2.0,5.47722557505,0.0,0.35,-6,-6,17,644
1467,2,2.44948974278,5.29150262213,0.0,0.35,-6,-2,17,644
1491,2,1.73205080757,5.09901951359,0.0,0.35,-2,-22,17,644
1499,2,2.2360679775,5.47722557505,0.0,0.35,-2,-18,17,644
1515,2,2.2360679775,6.0,0.0,0.35,-2,-10,17,644
1523,2,2.0,6.0,0.0,0.35,-2,-6,17,644
1531,2,2.44948974278,5.29150262213,0.0,0.35,-2,-2,17,644
1579,2,2.2360679775,7.61577310586,0.0,0.475,-30,-10,17,644
1587,2,2.2360679775,7.48331477355,0.0,0.475,-30,-6,17,644
1595,2,2.0,7.34846922835,0.0,0.475,-30,-2,17,644
1651,2,2.2360679775,7.34846922835,0.0,0.475,-26,-6,17,644
1659,2,2.0,7.61577310586,0.0,0.475,-26,-2,17,644
1707,2,2.2360679775,7.61577310586,0.0,0.475,-22,-10,17,644
1715,2,2.2360679775,7.48331477355,0.0,0.475,-22,-6,17,644
1723,2,2.0,7.34846922835,0.0,0.475,-22,-2,17,644
1763,2,1.73205080757,7.87400787401,0.0,0.475,-18,-14,17,644
1771,2,2.2360679775,7.61577310586,0.0,0.475,-18,-10,17,644
1779,2,2.2360679775,7.34846922835,0.0,0.475,-18,-6,17,644
1787,2,2.44948974278,7.61577310586,0.0,0.475,-18,-2,17,644
1835,2,2.2360679775,7.61577310586,0.0,0.475,-14,-10,17,644
1843,2,1.73205080757,7.21110255093,0.0,0.475,-14,-6,17,644
1851,2,2.0,4.89897948557,0.0,0.475,-14,-2,17,644
1883,2,1.73205080757,7.34846922835,0.0,0.475,-10,-18,17,644
1891,2,1.73205080757,7.07106781187,0.0,0.475,-10,-14,17,644
1899,2,2.2360679775,6.16441400297,0.0,0.475,-10,-10,17,644
1907,2,2.2360679775,5.83095189485,0.0,0.475,-10,-6,17,644
1915,2,2.0,5.29150262213,0.0,0.475,-10,-2,17,644
1955,2,2.2360679775,7.74596669241,0.0,0.475,-6,-14,17,644
1963,2,2.2360679775,7.07106781187,0.0,0.475,-6,-10,17,644
1971,2,2.2360679775,7.48331477355,0.0,0.475,-6,-6,17,644
1979,2,2.44948974278,6.0,0.0,0.475,-6,-2,17,644
2019,2,2.2360679775,7.48331477355,0.0,0.475,-2,-14,17,644
2027,2,2.2360679775,7.07106781187,0.0,0.475,-2,-10,17,644
2035,2,2.2360679775,7.48331477355,0.0,0.475,-2,-6,17,644
2043,2,2.44948974278,6.63324958071,0.0,0.475,-2,-2,17,644
2083,2,1.73205080757,8.94427191,0.0,0.6,-30,-14,17,644
2139,2,1.73205080757,8.94427191,0.0,0.6,-26,-18,17,644
2147,2,1.73205080757,8.48528137424,0.0,0.6,-26,-14,17,644
2171,2,2.0,8.94427191,0.0,0.6,-26,-2,17,644
2211,2,1.73205080757,8.12403840464,0.0,0.6,-22,-14,17,644
2219,2,1.73205080757,8.0,0.0,0.6,-22,-10,17,644
2227,2,1.73205080757,6.63324958071,0.0,0.6,-22,-6,17,644
2235,2,2.0,8.36660026534,0.0,0.6,-22,-2,17,644
2275,2,1.73205080757,7.87400787401,0.0,0.6,-18,-14,17,644
2291,2,2.2360679775,7.21110255093,0.0,0.6,-18,-6,17,644
2299,2,2.2360679775,7.07106781187,0.0,0.6,-18,-2,17,644
2331,2,1.73205080757,8.94427191,0.0,0.6,-14,-18,17,644
2339,2,1.73205080757,8.48528137424,0.0,0.6,-14,-14,17,644
2355,2,2.2360679775,9.16515138991,0.0,0.6,-14,-6,17,644
2363,2,2.2360679775,6.48074069841,0.0,0.6,-14,-2,17,644
2403,2,1.73205080757,8.36660026534,0.0,0.6,-10,-14,17,644
2411,2,1.73205080757,8.94427191,0.0,0.6,-10,-10,17,644
2419,2,1.73205080757,6.63324958071,0.0,0.6,-10,-6,17,644
2427,2,2.0,7.48331477355,0.0,0.6,-10,-2,17,644
2467,2,1.73205080757,9.05538513814,0.0,0.6,-6,-14,17,644
2475,2,2.2360679775,7.34846922835,0.0,0.6,-6,-10,17,644
2483,2,2.2360679775,7.61577310586,0.0,0.6,-6,-6,17,644
2491,2,2.44948974278,7.34846922835,0.0,0.6,-6,-2,17,644
2531,2,1.73205080757,8.71779788708,0.0,0.6,-2,-14,17,644
2539,2,2.2360679775,6.78232998313,0.0,0.6,-2,-10,17,644
2547,2,2.2360679775,7.34846922835,0.0,0.6,-2,-6,17,644
2555,2,2.44948974278,7.87400787401,0.0,0.6,-2,-2,17,644
2619,2,2.2360679775,8.94427191,0.0,0.725,-30,-2,17,644
2683,2,2.2360679775,8.94427191,0.0,0.725,-26,-2,17,644
2779,2,1.73205080757,7.34846922835,0.0,0.725,-18,-18,17,644
2787,2,1.73205080757,6.63324958071,0.0,0.725,-18,-14,17,644
2795,2,1.73205080757,5.47722557505,0.0,0.725,-18,-10,17,644
2811,2,2.44948974278,8.60232526704,0.0,0.725,-18,-2,17,644
2867,2,2.2360679775,9.2736184955,0.0,0.725,-14,-6,17,644
2931,2,2.2360679775,8.71779788708,0.0,0.725,-10,-6,17,644
2939,2,2.44948974278,8.60232526704,0.0,0.725,-10,-2,17,644
2995,2,2.2360679775,8.94427191,0.0,0.725,-6,-6,17,644
3003,2,2.44948974278,8.60232526704,0.0,0.725,-6,-2,17,644
3059,2,2.2360679775,8.24621125124,0.0,0.725,-2,-6,17,644
4,3,3.31662479036,31.2729915422,0.0,0.1,-30,-30,18,644
12,3,3.46410161514,30.6920185064,0.0,0.1,-30,-26,18,644
20,3,3.46410161514,31.5277655409,0.0,0.1,-30,-22,18,644
28,3,3.46410161514,31.5277655409,0.0,0.1,-30,-18,18,644
36,3,3.46410161514,31.5277655409,0.0,0.1,-30,-14,18,644
44,3,3.46410161514,31.4642654451,0.0,0.1,-30,-10,18,644
52,3,3.46410161514,30.9192496675,0.0,0.1,-30,-6,18,644
60,3,3.46410161514,30.9838667697,0.0,0.1,-30,-2,18,644
68,3,3.46410161514,31.5911379979,0.0,0.1,-26,-30,18,644
76,3,3.31662479036,31.2409987036,0.0,0.1,-26,-26,18,644
84,3,3.46410161514,31.5277655409,0.0,0.1,-26,-22,18,644
92,3,3.46410161514,30.8544972411,0.0,0.1,-26,-18,18,644
100,3,3.46410161514,31.7804971641,0.0,0.1,-26,-14,18,644
108,3,3.46410161514,30.9192496675,0.0,0.1,-26,-10,18,644
116,3,3.46410161514,31.3687742827,0.0,0.1,-26,-6,18,644
124,3,3.46410161514,31.0161248385,0.0,0.1,-26,-2,18,644
132,3,3.31662479036,31.2409987036,0.0,0.1,-22,-30,18,644
140,3,3.46410161514,31.5277655409,0.0,0.1,-22,-26,18,644
148,3,3.46410161514,31.336879232,0.0,0.1,-22,-22,18,644
156,3,3.46410161514,31.336879232,0.0,0.1,-22,-18,18,644
164,3,3.46410161514,31.432467291,0.0,0.1,-22,-14,18,644
172,3,3.46410161514,32.0624390838,0.0,0.1,-22,-10,18,644
180,3,3.46410161514,30.9838667697,0.0,0.1,-22,-6,18,644
188,3,3.46410161514,31.0161248385,0.0,0.1,-22,-2,18,644
196,3,3.31662479036,31.432467291,0.0,0.1,-18,-30,18,644
204,3,3.46410161514,30.9192496675,0.0,0.1,-18,-26,18,644
212,3,3.46410161514,31.304951685,0.0,0.1,-18,-22,18,644
220,3,3.46410161514,31.336879232,0.0,0.1,-18,-18,18,644
228,3,3.46410161514,31.5911379979,0.0,0.1,-18,-14,18,644
236,3,3.46410161514,30.9838667697,0.0,0.1,-18,-10,18,644
244,3,3.46410161514,31.0161248385,0.0,0.1,-18,-6,18,644
252,3,3.46410161514,31.0805405358,0.0,0.1,-18,-2,18,644
260,3,3.46410161514,31.5911379979,0.0,0.1,-14,-30,18,644
268,3,3.46410161514,30.9515750811,0.0,0.1,-14,-26,18,644
276,3,3.46410161514,30.886890423,0.0,0.1,-14,-22,18,644
284,3,3.46410161514,31.0161248385,0.0,0.1,-14,-18,18,644
292,3,3.46410161514,31.0161248385,0.0,0.1,-14,-14,18,644
300,3,3.46410161514,31.3687742827,0.0,0.1,-14,-10,18,644
308,3,3.46410161514,31.0483493925,0.0,0.1,-14,-6,18,644
316,3,3.46410161514,31.432467291,0.0,0.1,-14,-2,18,644
324,3,3.31662479036,31.304951685,0.0,0.1,-10,-30,18,644
332,3,3.46410161514,31.0161248385,0.0,0.1,-10,-26,18,644
340,3,3.46410161514,31.3687742827,0.0,0.1,-10,-22,18,644
348,3,3.46410161514,31.4006369362,0.0,0.1,-10,-18,18,644
356,3,3.46410161514,30.9838667697,0.0,0.1,-10,-14,18,644
364,3,3.46410161514,31.0161248385,0.0,0.1,-10,-10,18,644
372,3,3.46410161514,31.9061122671,0.0,0.1,-10,-6,18,644
380,3,3.46410161514,31.1769145362,0.0,0.1,-10,-2,18,644
388,3,3.46410161514,31.0161248385,0.0,0.1,-6,-30,18,644
396,3,3.31662479036,32.0312347561,0.0,0.1,-6,-26,18,644
404,3,3.46410161514,31.0483493925,0.0,0.1,-6,-22,18,644
412,3,3.46410161514,31.0483493925,0.0,0.1,-6,-18,18,644
420,3,3.46410161514,31.336879232,0.0,0.1,-6,-14,18,644
444,3,3.46410161514,31.2089730687,0.0,0.1,-6,-2,18,644
452,3,3.31662479036,32.0,0.0,0.1,-2,-30,18,644
468,3,3.46410161514,31.4006369362,0.0,0.1,-2,-22,18,644
476,3,3.46410161514,31.0805405358,0.0,0.1,-2,-18,18,644
484,3,3.46410161514,31.874754901,0.0,0.1,-2,-14,18,644
492,3,3.46410161514,31.1769145362,0.0,0.1,-2,-10,18,644
500,3,3.46410161514,31.1769145362,0.0,0.1,-2,-6,18,644
508,3,3.46410161514,31.6859590355,0.0,0.1,-2,-2,18,644
6,4,9.69535971483,30.8220700148,0.0,0.1,-30,-30,20,644
710,4,9.64365076099,31.2729915422,0.0,0.225,-18,-30,20,644
838,4,9.64365076099,31.0483493925,0.0,0.225,-10,-30,20,644
966,4,9.64365076099,30.5941170816,0.0,0.225,-2,-30,20,644
974,4,9.53939201417,31.2409987036,0.0,0.225,-2,-26,20,644
1350,4,9.74679434481,30.7896086367,0.0,0.35,-10,-30,20,644
2382,4,9.94987437107,30.7896086367,0.0,0.6,-10,-26,20,644
2390,4,9.59166304663,30.6267856622,0.0,0.6,-10,-22,20,644
7,5,10.6301458127,33.674916481,0.0,0.1,-30,-30,21,644
15,5,10.3923048454,33.6154726279,0.0,0.1,-30,-26,21,644
31,5,10.5830052443,33.6154726279,0.0,0.1,-30,-18,21,644
39,5,10.7703296143,33.6154726279,0.0,0.1,-30,-14,21,644
47,5,10.3923048454,33.7045990927,0.0,0.1,-30,-10,21,644
55,5,10.3923048454,33.7045990927,0.0,0.1,-30,-6,21,644
63,5,10.8627804912,33.5857112475,0.0,0.1,-30,-2,21,644
71,5,10.3923048454,33.7638860323,0.0,0.1,-26,-30,21,644
79,5,10.3923048454,33.6154726279,0.0,0.1,-26,-26,21,644
87,5,10.3923048454,33.674916481,0.0,0.1,-26,-22,21,644
95,5,10.5830052443,33.2264954517,0.0,0.1,-26,-18,21,644
103,5,10.7703296143,33.5857112475,0.0,0.1,-26,-14,21,644
111,5,10.7703296143,33.5559234711,0.0,0.1,-26,-10,21,644
119,5,10.7703296143,33.5857112475,0.0,0.1,-26,-6,21,644
127,5,10.8627804912,33.5559234711,0.0,0.1,-26,-2,21,644
135,5,10.3923048454,33.6154726279,0.0,0.1,-22,-30,21,644
143,5,10.3923048454,33.5857112475,0.0,0.1,-22,-26,21,644
151,5,10.7703296143,33.4664010614,0.0,0.1,-22,-22,21,644
159,5,10.3923048454,33.5559234711,0.0,0.1,-22,-18,21,644
167,5,10.3923048454,33.7638860323,0.0,0.1,-22,-14,21,644
175,5,10.7703296143,33.5559234711,0.0,0.1,-22,-10,21,644
183,5,10.7703296143,33.5857112475,0.0,0.1,-22,-6,21,644
191,5,10.7703296143,33.5559234711,0.0,0.1,-22,-2,21,644
199,5,10.3923048454,33.7638860323,0.0,0.1,-18,-30,21,644
207,5,10.3923048454,33.674916481,0.0,0.1,-18,-26,21,644
215,5,10.3923048454,33.7045990927,0.0,0.1,-18,-22,21,644
223,5,10.7703296143,33.4664010614,0.0,0.1,-18,-18,21,644
239,5,10.7703296143,33.5559234711,0.0,0.1,-18,-10,21,644
247,5,10.7703296143,33.6452076825,0.0,0.1,-18,-6,21,644
255,5,10.8627804912,33.4664010614,0.0,0.1,-18,-2,21,644
263,5,10.3923048454,33.7045990927,0.0,0.1,-14,-30,21,644
271,5,10.3923048454,33.5857112475,0.0,0.1,-14,-26,21,644
279,5,10.3923048454,33.7342555869,0.0,0.1,-14,-22,21,644
287,5,10.7703296143,33.5559234711,0.0,0.1,-14,-18,21,644
295,5,10.677078252,33.674916481,0.0,0.1,-14,-14,21,644
303,5,10.3923048454,33.6452076825,0.0,0.1,-14,-10,21,644
311,5,10.7703296143,33.6452076825,0.0,0.1,-14,-6,21,644
319,5,10.8627804912,33.406586177,0.0,0.1,-14,-2,21,644
327,5,10.3923048454,33.7934904974,0.0,0.1,-10,-30,21,644
335,5,10.3923048454,33.7342555869,0.0,0.1,-10,-26,21,644
351,5,10.7703296143,33.5559234711,0.0,0.1,-10,-18,21,644
359,5,10.7703296143,33.406586177,0.0,0.1,-10,-14,21,644
367,5,10.3923048454,33.7638860323,0.0,0.1,-10,-10,21,644
375,5,10.7703296143,33.5261092285,0.0,0.1,-10,-6,21,644
383,5,10.8627804912,33.3466640011,0.0,0.1,-10,-2,21,644
391,5,10.7703296143,33.5261092285,0.0,0.1,-6,-30,21,644
399,5,10.3923048454,33.5857112475,0.0,0.1,-6,-26,21,644
407,5,10.3923048454,33.5559234711,0.0,0.1,-6,-22,21,644
415,5,10.7703296143,33.5261092285,0.0,0.1,-6,-18,21,644
423,5,10.6301458127,33.6154726279,0.0,0.1,-6,-14,21,644
439,5,10.7703296143,33.5261092285,0.0,0.1,-6,-6,21,644
447,5,10.7703296143,33.5857112475,0.0,0.1,-6,-2,21,644
463,5,10.3923048454,33.5857112475,0.0,0.1,-2,-26,21,644
471,5,10.7703296143,33.3466640011,0.0,0.1,-2,-22,21,644
487,5,10.3923048454,33.7045990927,0.0,0.1,-2,-14,21,644
495,5,10.6301458127,33.6154726279,0.0,0.1,-2,-10,21,644
503,5,10.3923048454,33.6452076825,0.0,0.1,-2,-6,21,644
511,5,10.8627804912,33.3166624979,0.0,0.1,-2,-2,21,644
1671,5,11.0905365064,33.4365069946,0.0,0.475,-22,-30,21,644
1679,5,11.0905365064,33.4962684489,0.0,0.475,-22,-26,21,644
2302,5,10.7703296143,33.7342555869,0.0,0.6,-18,-2,20,644
2414,5,10.6301458127,33.4962684489,0.0,0.6,-10,-10,20,644
2422,5,10.9087121146,33.1360830516,0.0,0.6,-10,-6,20,644
13,6,6.8556546004,32.9545141066,0.0,0.1,-30,-26,19,644
21,6,6.8556546004,32.2800247831,0.0,0.1,-30,-22,19,644
29,6,6.8556546004,33.3766385366,0.0,0.1,-30,-18,19,644
37,6,6.8556546004,33.1360830516,0.0,0.1,-30,-14,19,644
45,6,6.8556546004,33.2264954517,0.0,0.1,-30,-10,19,644
53,6,6.8556546004,33.0756708171,0.0,0.1,-30,-6,19,644
61,6,6.8556546004,32.9241552663,0.0,0.1,-30,-2,19,644
77,6,6.8556546004,32.9545141066,0.0,0.1,-26,-26,19,644
85,6,6.8556546004,33.0151480384,0.0,0.1,-26,-22,19,644
93,6,6.8556546004,31.5277655409,0.0,0.1,-26,-18,19,644
101,6,6.8556546004,31.9374388453,0.0,0.1,-26,-14,19,644
109,6,6.8556546004,33.0151480384,0.0,0.1,-26,-10,19,644
117,6,6.8556546004,33.1058907145,0.0,0.1,-26,-6,19,644
125,6,6.8556546004,33.1963853454,0.0,0.1,-26,-2,19,644
133,6,6.8556546004,31.8119474412,0.0,0.1,-22,-30,19,644
141,6,6.8556546004,32.2800247831,0.0,0.1,-22,-26,19,644
